Id,JobId,Title,Employer,Source,Description,Location,Industry,ExpiryDate,ScrappedDate
0,152543,"Product Manager, Mobile Apps",30.11.2023 | WIKIMEDIA FOUNDATION,https://www.ghanajob.com/job-vacancies-ghana/product-manager-mobile-apps-152543,SummaryThe Wikimedia Foundation is looking for a collaborative Product Manager for the Mobile Apps team in our Product and Technology...,Region of : Ashanti - Brong Ahafo - Central - Eastern - Greater Accra -...,,,12/13/2023 00:00:00
0,152447,Country Manager Kalabash - Ghana,29.11.2023 | WAKANOW,https://www.ghanajob.com/job-vacancies-ghana/country-manager-kalabash-ghana-152447,"&nbsp;Job DescriptionMarket Strategy: Develop and execute a comprehensive market entry and growth strategy for Kalabash Payment in Ghana,...",Region of : Ashanti - Brong Ahafo - Central - Eastern - Greater Accra -...,,,12/13/2023 00:00:00
0,152448,"Operations Manager, Anglophone",29.11.2023 | WAKANOW,https://www.ghanajob.com/job-vacancies-ghana/operations-manager-anglophone-152448,Job DescriptionJob ObjectiveThe Operations Project Manager in Accra will play a pivotal role in assisting the Contact Centre Manager and...,Region of : Ashanti - Brong Ahafo - Central - Eastern - Greater Accra -...,,,12/13/2023 00:00:00
0,152449,Assistant Finance Manager,29.11.2023 | WAKANOW,https://www.ghanajob.com/job-vacancies-ghana/assistant-finance-manager-152449,"Job DescriptionPrepare reports that outline the company&rsquo;s financial position regarding income, expenses, and earnings based on past,...",Region of : Ashanti - Brong Ahafo - Central - Eastern - Greater Accra -...,,,12/13/2023 00:00:00
0,152450,Customer Service Agent,29.11.2023 | WAKANOW,https://www.ghanajob.com/job-vacancies-ghana/customer-service-agent-152450,Job DescriptionJob Profile&nbsp;The Customer Service Agent is a seasoned professional responsible for delivering top-tier customer service...,Region of : Ashanti - Brong Ahafo - Central - Eastern - Greater Accra -...,,,12/13/2023 00:00:00
0,152451,Visa Associate,29.11.2023 | WAKANOW,https://www.ghanajob.com/job-vacancies-ghana/visa-associate-152451,JOB OBJECTIVEThe visa Associate is mainly responsible for carrying out the daily administrative and functional tasks that relate to...,Region of : Ashanti - Brong Ahafo - Central - Eastern - Greater Accra -...,,,12/13/2023 00:00:00
0,32051,Logistics Manager,25.11.2023 | AFRICAWORK,https://www.ghanajob.com/job-vacancies-ghana/logistics-manager-32051,We are looking for profiles and CVs of&nbsp;Logistics Managers&nbsp;that we will send to our large account customers for their future...,Region of : Ashanti - Brong Ahafo - Central - Eastern - Greater Accra -...,,,12/13/2023 00:00:00
0,32968,Product Designer,25.11.2023 | AFRICAWORK,https://www.ghanajob.com/job-vacancies-ghana/product-designer-32968,We are looking for profiles and CVs of Product Designers that we will send to our large account customers for their future recruitment...,Region of : Ashanti - Brong Ahafo - Central - Eastern - Greater Accra -...,,,12/13/2023 00:00:00
0,33701,Finance &amp; Accounting Specialist,25.11.2023 | AFRICAWORK,https://www.ghanajob.com/job-vacancies-ghana/finance-accounting-specialist-33701,We are looking for profiles and CVs of Finance and Accounting Specialists that we will send to our large account customers for their future...,Region of : Ashanti - Brong Ahafo - Central - Eastern - Greater Accra -...,,,12/13/2023 00:00:00
0,33702,Director of Sales,25.11.2023 | AFRICAWORK,https://www.ghanajob.com/job-vacancies-ghana/director-sales-33702,We are looking for profiles and CVs of Directors of Sales that we will send to our large account customers for their future recruitment...,Region of : Ashanti - Brong Ahafo - Central - Eastern - Greater Accra -...,,,12/13/2023 00:00:00
0,33924,Production Coordinator,25.11.2023 | AFRICAWORK,https://www.ghanajob.com/job-vacancies-ghana/production-coordinator-33924,We are looking for profiles and CVs of Production Coordinators that we will send to our large account customers for their future...,Region of : Ashanti - Brong Ahafo - Central - Eastern - Greater Accra -...,,,12/13/2023 00:00:00
0,33969,Quality Assurance Manager,25.11.2023 | AFRICAWORK,https://www.ghanajob.com/job-vacancies-ghana/quality-assurance-manager-33969,We are looking for profiles and CVs of Quality Assurance Managers that we will send to our large account customers for their future...,Region of : Ashanti - Brong Ahafo - Central - Eastern - Greater Accra -...,,,12/13/2023 00:00:00
0,34033,Purchase Executive,25.11.2023 | AFRICAWORK,https://www.ghanajob.com/job-vacancies-ghana/purchase-executive-34033,We are looking for profiles and CVs of Purchase Executives that we will send to our large account customers for their future recruitment...,Region of : Ashanti - Brong Ahafo - Central - Eastern - Greater Accra -...,,,12/13/2023 00:00:00
0,34078,Production Coordinator,25.11.2023 | AFRICAWORK,https://www.ghanajob.com/job-vacancies-ghana/production-coordinator-34078,We are looking for profiles and CVs of Production Coordinators that we will send to our large account customers for their future...,Region of : Ashanti - Brong Ahafo - Central - Eastern - Greater Accra -...,,,12/13/2023 00:00:00
0,34437,Data Analyst,25.11.2023 | AFRICAWORK,https://www.ghanajob.com/job-vacancies-ghana/data-analyst-34437,We are looking for profiles and CVs of Data Analysts that we will send to our large account customers for their future recruitment needs....,Region of : Ashanti - Brong Ahafo - Central - Eastern - Greater Accra -...,,,12/13/2023 00:00:00
0,42944,IT Manager,25.11.2023 | AFRICAWORK,https://www.ghanajob.com/job-vacancies-ghana/it-manager-42944,We are&nbsp;looking&nbsp;for profiles and CVs of&nbsp;IT Managers&nbsp;that we will send to our large account&nbsp;customers for their...,Region of : Ashanti - Brong Ahafo - Central - Eastern - Greater Accra -...,,,12/13/2023 00:00:00
0,49311,Data Scientist,25.11.2023 | AFRICAWORK,https://www.ghanajob.com/job-vacancies-ghana/data-scientist-49311,We are looking for profiles and CVs of&nbsp;Data Scientists&nbsp;that we will send to our large account customers for their future...,Region of : Ashanti - Brong Ahafo - Central - Eastern - Greater Accra - Upper...,,,12/13/2023 00:00:00
0,152136,HCM Senior Consultant,24.11.2023 | SAVANT RECRUITMENT EXPERTS,https://www.ghanajob.com/job-vacancies-ghana/hcm-senior-consultant-152136,Sector:&nbsp;Transformation &amp; ChangeLocation:&nbsp;InternationalType:&nbsp;PermanentRef:&nbsp;BBBH67859_1698828356Salary:&nbsp;...,Region of : Ashanti - Brong Ahafo - Central - Eastern - Greater Accra -...,,,12/13/2023 00:00:00
0,152141,Vlocity/Salesforce Developer,24.11.2023 | SAVANT RECRUITMENT EXPERTS,https://www.ghanajob.com/job-vacancies-ghana/vlocitysalesforce-developer-152141,Sector:&nbsp;Transformation &amp; ChangeLocation:&nbsp;InternationalType:&nbsp;ContractRef:&nbsp;BBBH66483_1698658977Salary:&nbsp;...,Region of : Ashanti - Brong Ahafo - Central - Eastern - Greater Accra -...,,,12/13/2023 00:00:00
0,152146,Bss/Oss Enterprise Architect,24.11.2023 | SAVANT RECRUITMENT EXPERTS,https://www.ghanajob.com/job-vacancies-ghana/bssoss-enterprise-architect-152146,My client is a leading consultancy who is seeking a talented Enterprise Architect to join their team and contribute to a complex digital...,Region of : Ashanti - Brong Ahafo - Central - Eastern - Greater Accra -...,,,12/13/2023 00:00:00
0,152147,UX/UI Designer,24.11.2023 | SAVANT RECRUITMENT EXPERTS,https://www.ghanajob.com/job-vacancies-ghana/uxui-designer-152147,Sector:&nbsp;Development / TestingLocation:&nbsp;InternationalType:&nbsp;PermanentRef:&nbsp;BBBH69872_1698330009Salary:&nbsp;&pound;300 -...,Region of : Ashanti - Brong Ahafo - Central - Eastern - Greater Accra -...,,,12/13/2023 00:00:00
0,152010,Software Test Engineers,22.11.2023 | HYQOO,https://www.ghanajob.com/job-vacancies-ghana/software-test-engineers-152010,Job DescriptionTitle: Software Test EngineersLocation/Remote: RemoteResponsibilities:&nbsp;Work in an Agile Software Delivery methodology...,Region of : Ashanti - Brong Ahafo - Central - Eastern - Greater Accra -...,,,12/13/2023 00:00:00
0,152011,Cloud Engineer Azure,22.11.2023 | HYQOO,https://www.ghanajob.com/job-vacancies-ghana/cloud-engineer-azure-152011,Job DescriptionCategory: Software EngineeringJob Title: Cloud Engineer AzureLocation: Remote&nbsp;Job DutiesWe are looking for someone who...,Region of : Ashanti - Brong Ahafo - Central - Eastern - Greater Accra -...,,,12/13/2023 00:00:00
0,152012,Python Developer,22.11.2023 | HYQOO,https://www.ghanajob.com/job-vacancies-ghana/python-developer-152012,Job DescriptionWe are seeking a Python Developer to work on exciting client-facing projects.&nbsp;You will be responsible for:&nbsp;Work...,Region of : Ashanti - Brong Ahafo - Central - Eastern - Greater Accra -...,,,12/13/2023 00:00:00
0,152015,AWS Cloud Development Engineer,22.11.2023 | HYQOO,https://www.ghanajob.com/job-vacancies-ghana/aws-cloud-development-engineer-152015,Job DescriptionWe are seeking an AWS Cloud Development Engineer to work on exciting client-facing projects.Responsibilities:Manage policies...,Region of : Ashanti - Brong Ahafo - Central - Eastern - Greater Accra -...,,,12/13/2023 00:00:00
0,151909,Service Engineer,21.11.2023 | MAN ENERGY SOLUTIONS,https://www.ghanajob.com/job-vacancies-ghana/service-engineer-151909,What you should know about usMAN Energy Solutions enables it customers to achieve sustainable value creation in the transition towards a...,Region of : Ashanti - Brong Ahafo - Central - Eastern - Greater Accra -...,,,12/13/2023 00:00:00
0,151910,Technician,21.11.2023 | MAN ENERGY SOLUTIONS,https://www.ghanajob.com/job-vacancies-ghana/technician-151910,About usMAN Energy Solutions enables its customers to achieve sustainable value creation in the transition towards a carbon neutral future...,Region of : Ashanti - Brong Ahafo - Central - Eastern - Greater Accra -...,,,12/13/2023 00:00:00
0,151914,Superintendent Engineer,21.11.2023 | MAN ENERGY SOLUTIONS,https://www.ghanajob.com/job-vacancies-ghana/superintendent-engineer-151914,About usMAN Energy Solutions enables its customers to achieve sustainable value creation in the transition towards a carbon neutral future...,Region of : Ashanti - Brong Ahafo - Central - Eastern - Greater Accra -...,,,12/13/2023 00:00:00
0,151916,Senior Service Engineer,21.11.2023 | MAN ENERGY SOLUTIONS,https://www.ghanajob.com/job-vacancies-ghana/senior-service-engineer-151916,MAN Energy Solutions enables its customers to achieve sustainable value creation in the transition towards a carbon neutral future....,Region of : Ashanti - Brong Ahafo - Central - Eastern - Greater Accra -...,,,12/13/2023 00:00:00
0,151787,Director of Product,18.11.2023 | REMOTE,https://www.ghanajob.com/job-vacancies-ghana/director-product-151787,The positionThis is an exciting time to join Remote and make a personal difference in the global employment space as a Director of Product...,Region of : Ashanti - Brong Ahafo - Central - Eastern - Greater Accra -...,,,12/13/2023 00:00:00
0,151788,"Sales Lead, Global Payroll",18.11.2023 | REMOTE,https://www.ghanajob.com/job-vacancies-ghana/sales-lead-global-payroll-151788,About RemoteRemote is solving global remote organizations&rsquo; biggest challenge: employing anyone anywhere compliantly. We make it...,Region of : Ashanti - Brong Ahafo - Central - Eastern - Greater Accra -...,,,12/13/2023 00:00:00
0,151791,Direct Tax Assistant,18.11.2023 | REMOTE,https://www.ghanajob.com/job-vacancies-ghana/direct-tax-assistant-151791,All of our positions are fully remote. You do not have to relocate to join us!What this job can offer youComplete scope over Direct Tax...,Region of : Ashanti - Brong Ahafo - Central - Eastern - Greater Accra -...,,,12/13/2023 00:00:00
0,151792,Sr Product Marketing Manager (T&amp;J),18.11.2023 | REMOTE,https://www.ghanajob.com/job-vacancies-ghana/sr-product-marketing-manager-tj-151792,All of our positions are fully remote. You do not have to relocate to join us!What this job can offer youDevelop and execute go-to-market...,Region of : Ashanti - Brong Ahafo - Central - Eastern - Greater Accra -...,,,12/13/2023 00:00:00
0,32736,Research Scientist,17.11.2023 | AFRICAWORK,https://www.ghanajob.com/job-vacancies-ghana/research-scientist-32736,We are looking for profiles and CVs of&nbsp;Research Scientists&nbsp;that we will send to our large account customers for their future...,Region of : Ashanti - Brong Ahafo - Central - Eastern - Greater Accra -...,,,12/13/2023 00:00:00
0,151729,Senior Backend Engineer,17.11.2023 | PRIORITY CRYPTO,https://www.ghanajob.com/job-vacancies-ghana/senior-backend-engineer-151729,Senior Backend EngineerOur client is a leading and quickly growing blockchain/Web3/crypto/DeFi protocol that has delivered a next-...,Region of : Ashanti - Brong Ahafo - Central - Eastern - Greater Accra -...,,,12/13/2023 00:00:00
0,151741,Chief Technology Officer,17.11.2023 | PRIORITY CRYPTO,https://www.ghanajob.com/job-vacancies-ghana/chief-technology-officer-151741,Chief Technology Officer&zwj;Our client is seeking a visionary hands-on CTO to spearhead an innovative project aimed at resolving...,Region of : Ashanti - Brong Ahafo - Central - Eastern - Greater Accra -...,,,12/13/2023 00:00:00
0,151742,Head of Blockchain,17.11.2023 | PRIORITY CRYPTO,https://www.ghanajob.com/job-vacancies-ghana/head-blockchain-151742,Head of BlockchainOur client is looking for a Head of Blockchain who&rsquo;ll lead all our Blockchain infrastructure strategy and...,Region of : Ashanti - Brong Ahafo - Central - Eastern - Greater Accra -...,,,12/13/2023 00:00:00
0,151745,Product Lead,17.11.2023 | PRIORITY CRYPTO,https://www.ghanajob.com/job-vacancies-ghana/product-lead-151745,Product LeadWe&#39;re looking for a Product Lead who has knowledge of the DeFi space and a passion for taking early-stage products to scale...,Region of : Ashanti - Brong Ahafo - Central - Eastern - Greater Accra -...,,,12/13/2023 00:00:00
0,151681,Security Automation Engineer,16.11.2023 | ICEBERG CYBER SECURITY,https://www.ghanajob.com/job-vacancies-ghana/security-automation-engineer-151681,"A world-leading, tech-driven trading company is looking to build their global security team with the addition of a Security Automation...",Region of : Ashanti - Brong Ahafo - Central - Eastern - Greater Accra -...,,,12/13/2023 00:00:00
0,151682,Security Software Developer,16.11.2023 | ICEBERG CYBER SECURITY,https://www.ghanajob.com/job-vacancies-ghana/security-software-developer-151682,My client is who is one of the top trading firms in the world are looking to hire a Security Software Developer to join their elite cyber...,Region of : Ashanti - Brong Ahafo - Central - Eastern - Greater Accra -...,,,12/13/2023 00:00:00
0,151683,Senior Digital Forensics Consultant,16.11.2023 | ICEBERG CYBER SECURITY,https://www.ghanajob.com/job-vacancies-ghana/senior-digital-forensics-consultant-151683,"My client is a global, boutique cyber security consultancy based out of London and are very well known in the intelligence/forensics space...",Region of : Ashanti - Brong Ahafo - Central - Eastern - Greater Accra -...,,,12/13/2023 00:00:00
0,151684,Business Development Manager,16.11.2023 | ICEBERG CYBER SECURITY,https://www.ghanajob.com/job-vacancies-ghana/business-development-manager-151684,My client is one of the leading cyber security service providers in the UK looking to hire a cyber security Business Development Manager to...,Region of : Ashanti - Brong Ahafo - Central - Eastern - Greater Accra -...,,,12/13/2023 00:00:00
0,151309,Area Manager,11.11.2023 | RELIEF INTERNATIONAL,https://www.ghanajob.com/job-vacancies-ghana/area-manager-151309,Position SummaryThe Area Manager (AM) role is a Senior Managgement Team position directly reporting to the Cuntry Director. The AM oversees...,Region of : Ashanti - Brong Ahafo - Central - Eastern - Greater Accra -...,,,12/13/2023 00:00:00
0,151310,Country Director,11.11.2023 | RELIEF INTERNATIONAL,https://www.ghanajob.com/job-vacancies-ghana/country-director-151310,Position Summary:&nbsp;&nbsp;&nbsp;The Country Director will ensure strong leadership of all members of the RI Country Team that builds...,Region of : Ashanti - Brong Ahafo - Central - Eastern - Greater Accra -...,,,12/13/2023 00:00:00
0,151314,Deputy Country Director,11.11.2023 | RELIEF INTERNATIONAL,https://www.ghanajob.com/job-vacancies-ghana/deputy-country-director-151314,"POSITION SUMMARYThe DCD-Programs will be responsible for developing, planning and leading RI&rsquo;s programs implemented in Lebanon, and...",Region of : Ashanti - Brong Ahafo - Central - Eastern - Greater Accra -...,,,12/13/2023 00:00:00
0,151315,Global Procurement Manager,11.11.2023 | RELIEF INTERNATIONAL,https://www.ghanajob.com/job-vacancies-ghana/global-procurement-manager-151315,We are currently recruiting a&nbsp;Global Procurement Manager&nbsp;to join our&nbsp;Supply Chain &amp; Operations&nbsp;team.This is a&nbsp;...,Region of : Ashanti - Brong Ahafo - Central - Eastern - Greater Accra -...,,,12/13/2023 00:00:00
0,151316,Health Program Manager,11.11.2023 | RELIEF INTERNATIONAL,https://www.ghanajob.com/job-vacancies-ghana/health-program-manager-151316,"Job Title:&nbsp;&nbsp;Health&nbsp;Program ManagerLocation:&nbsp;&nbsp;Sittwe, with at least 25% travel to field sites (subject to field...",Region of : Ashanti - Brong Ahafo - Central - Eastern - Greater Accra -...,,,12/13/2023 00:00:00
0,151263,Channel Partner Manager,10.11.2023 | HENDERSON SCOTT,https://www.ghanajob.com/job-vacancies-ghana/channel-partner-manager-151263,Location: Hybrid/Remote - LondonSeeking a driven and motivated Channel Sales specialist with key responsibility to drive growth and revenue...,Region of : Ashanti - Brong Ahafo - Central - Eastern - Greater Accra -...,,,12/13/2023 00:00:00
0,151265,Senior Full Stack  Engineer  - PYTHON/TYPESCRIPT,10.11.2023 | HENDERSON SCOTT,https://www.ghanajob.com/job-vacancies-ghana/senior-full-stack-engineer-pythontypescript-151265,"We are seeking a senior full stack developer with a passion to build and create innovative, durable, and elegant solutions. You will be...",Region of : Ashanti - Brong Ahafo - Central - Eastern - Greater Accra -...,,,12/13/2023 00:00:00
0,151266,"Business Development Manager - Up To £150,000 OTE  Remote",10.11.2023 | HENDERSON SCOTT,https://www.ghanajob.com/job-vacancies-ghana/business-development-manager-up-to-ps150000-ote-remote-151266,"Business Development Manager - up to &pound;150,000 OTE (uncapped) remote roleSeeking a tenacious, motivated and committed individual to...",Region of : Ashanti - Brong Ahafo - Central - Eastern - Greater Accra -...,,,12/13/2023 00:00:00
0,151033,.Net Team Lead,08.11.2023 | CLEARSCALE,https://www.ghanajob.com/job-vacancies-ghana/net-team-lead-151033,ClearScale&#39;s Application Development team is growing rapidly and looking for an experienced&nbsp;.NET Team Lead.You will lead a...,Region of : Ashanti - Brong Ahafo - Central - Eastern - Greater Accra -...,,,12/13/2023 00:00:00
0,151035,L2 Support Engineer,08.11.2023 | CLEARSCALE,https://www.ghanajob.com/job-vacancies-ghana/l2-support-engineer-151035,"ClearScale&nbsp;(headquartered in San Francisco, California, USA) - AWS Premier Consulting Partner has been offering a full range of...",Region of : Ashanti - Brong Ahafo - Central - Eastern - Greater Accra -...,,,12/13/2023 00:00:00
0,151036,Lead Java Developer,08.11.2023 | CLEARSCALE,https://www.ghanajob.com/job-vacancies-ghana/lead-java-developer-151036,"ClearScale&nbsp;(headquartered in San Francisco, California, USA) - AWS Premier Consulting Partner has been offering a full range of...",Region of : Ashanti - Brong Ahafo - Central - Eastern - Greater Accra -...,,,12/13/2023 00:00:00
0,151040,MSP L1 Support Engineer,08.11.2023 | CLEARSCALE,https://www.ghanajob.com/job-vacancies-ghana/msp-l1-support-engineer-151040,"ClearScale&nbsp;(headquartered in San Francisco, California, USA) - AWS Premier Consulting Partner has been offering a full range of...",Region of : Ashanti - Brong Ahafo - Central - Eastern - Greater Accra -...,,,12/13/2023 00:00:00
0,150972,Events Coordinator,07.11.2023 | ACCOR,https://www.ghanajob.com/job-vacancies-ghana/events-coordinator-150972,"Job DescriptionOrganize and implement administrative systems &amp; procedures, and perform necessary support dutiesPlan and coordinate...",Region of : Ashanti - Brong Ahafo - Central - Eastern - Greater Accra -...,,,12/13/2023 00:00:00
0,150973,Assistant Sales &amp; Marketing Manager,07.11.2023 | ACCOR,https://www.ghanajob.com/job-vacancies-ghana/assistant-sales-marketing-manager-150973,"Job DescriptionCollaborate with Sales Manager in the planning and development of sales strategies, as well as in setting sales goals and...",Region of : Ashanti - Brong Ahafo - Central - Eastern - Greater Accra -...,,,12/13/2023 00:00:00
0,150974,Security Officer,07.11.2023 | ACCOR,https://www.ghanajob.com/job-vacancies-ghana/security-officer-150974,"Job DescriptionWhat you will be doing:Provide vigilance in the area deployed for safety and security of guests, employees and property....",Region of : Ashanti - Brong Ahafo - Central - Eastern - Greater Accra -...,,,12/13/2023 00:00:00
0,150979,Directeur Commercial Et Marketing,07.11.2023 | ACCOR,https://www.ghanajob.com/job-vacancies-ghana/directeur-commercial-et-marketing-150979,"Job DescriptionPosition Scope:As a Area Revenue Manager, you are responsible to achieve the optimal mix of rooms and conference sales...",Region of : Ashanti - Brong Ahafo - Central - Eastern - Greater Accra -...,,,12/13/2023 00:00:00
0,150804,Software Sales Consultant – IT Software Services,04.11.2023 | REXUS GROUP,https://www.ghanajob.com/job-vacancies-ghana/software-sales-consultant-it-software-services-150804,Job Role:&nbsp;Software Sales Consultant &ndash; IT Software ServicesVertical&nbsp;&ndash; International Software Services SalesLocation...,Region of : Ashanti - Brong Ahafo - Central - Eastern - Greater Accra -...,,,12/13/2023 00:00:00
0,150805,Global Account Manager (IT Infrastructure &amp; IT Services),04.11.2023 | REXUS GROUP,https://www.ghanajob.com/job-vacancies-ghana/global-account-manager-it-infrastructure-it-services-150805,"Job Role&nbsp;&ndash; Global Account Manager (IT Infrastructure &amp; IT Services)Job Location&nbsp;&ndash; Global, Remote. IT Sales.Job...",Region of : Ashanti - Brong Ahafo - Central - Eastern - Greater Accra -...,,,12/13/2023 00:00:00
0,150806,HR &amp; Digital Marketing,04.11.2023 | REXUS GROUP,https://www.ghanajob.com/job-vacancies-ghana/hr-digital-marketing-150806,"Company &ndash;&nbsp;Rexus Group.Location &ndash;&nbsp;Global, Remote.Job Description:We are searching for a highly &ndash; creative...",Region of : Ashanti - Brong Ahafo - Central - Eastern - Greater Accra -...,,,12/13/2023 00:00:00
0,150807,Business Consultant (Business &amp; Strategy),04.11.2023 | REXUS GROUP,https://www.ghanajob.com/job-vacancies-ghana/business-consultant-business-strategy-150807,"Work Location&nbsp;&ndash; Global, Remote.Experience&nbsp;&ndash; 0 years to 5 years plus.Travel:&nbsp;Up to 50% or more. Both Domestic...",Region of : Ashanti - Brong Ahafo - Central - Eastern - Greater Accra -...,,,12/13/2023 00:00:00
0,150813,Sales Director (EMEA),04.11.2023 | PLEXUS RESOURCE SOLUTIONS,https://www.ghanajob.com/job-vacancies-ghana/sales-director-emea-150813,Plexus are working with an exciting brand in the Web3 SaaS space- leveraging pre-built APIs to businesses looking to on-ramp their services...,Region of : Ashanti - Brong Ahafo - Central - Eastern - Greater Accra -...,,,12/13/2023 00:00:00
0,150816,Senior Backend Engineer,04.11.2023 | PLEXUS RESOURCE SOLUTIONS,https://www.ghanajob.com/job-vacancies-ghana/senior-backend-engineer-150816,Plexus are partnered with a leader in the liquid staking space on Ethereum who are looking to expand their team further and hire a Senior...,Region of : Ashanti - Brong Ahafo - Central - Eastern - Greater Accra -...,,,12/13/2023 00:00:00
0,150817,Senior Frontend Engineer,04.11.2023 | PLEXUS RESOURCE SOLUTIONS,https://www.ghanajob.com/job-vacancies-ghana/senior-frontend-engineer-150817,Senior Frontend Engineer | Permanent | Fully Remote | $150K &ndash; $200K USDPlexus is working with a leading DeFi protocol for blockspace...,Region of : Ashanti - Brong Ahafo - Central - Eastern - Greater Accra -...,,,12/13/2023 00:00:00
0,150818,Smart Contract Engineer,04.11.2023 | PLEXUS RESOURCE SOLUTIONS,https://www.ghanajob.com/job-vacancies-ghana/smart-contract-engineer-150818,"Smart Contract Engineer Role @ Lending ProtocolPlexus are working with an industry-leading lending protocol, pool and optimiser based on...",Region of : Ashanti - Brong Ahafo - Central - Eastern - Greater Accra -...,,,12/13/2023 00:00:00
0,150745,Software Engineers - Elastic Community Invite,03.11.2023 | DISTRIBUTED,https://www.ghanajob.com/job-vacancies-ghana/software-engineers-elastic-community-invite-150745,Who are we?We&rsquo;ve created the world&rsquo;s best freelance developer community with the aim of providing freelancers with the same...,Region of : Ashanti - Brong Ahafo - Central - Eastern - Greater Accra -...,,,12/13/2023 00:00:00
0,150746,DevOps Engineer,03.11.2023 | DISTRIBUTED,https://www.ghanajob.com/job-vacancies-ghana/devops-engineer-150746,Who are we?We&rsquo;ve created the world&rsquo;s best freelance developer community with the aim of providing freelancers with the same...,Region of : Ashanti - Brong Ahafo - Central - Eastern - Greater Accra -...,,,12/13/2023 00:00:00
0,150747,.NET Engineers,03.11.2023 | DISTRIBUTED,https://www.ghanajob.com/job-vacancies-ghana/net-engineers-150747,Who are we?We&rsquo;ve created the world&rsquo;s best freelance developer community with the aim of providing freelancers with the same...,Region of : Ashanti - Brong Ahafo - Central - Eastern - Greater Accra -...,,,12/13/2023 00:00:00
